agent_code,total_policies,avg_policies,nill_rate,avg_ANBP,avg_income,avg_customers,avg_proposals,active_months,cluster,performance_group,recommendation,PCA1,PCA2,is_nill
aa741268,397,18.904761904761905,0.14285714285714285,879701.0952380953,186449.19047619047,16.285714285714285,18.523809523809526,21,2,High,"Retention incentives, high-value leads",-0.8614093146269179,0.8661556123233504,False
aac1e99d,490,23.333333333333332,0.047619047619047616,1304221.5238095238,313276.04761904763,15.619047619047619,18.857142857142858,21,2,High,"Retention incentives, high-value leads",2.4856688109391234,0.8852571536592716,False
ab5e22f2,251,25.1,0.0,1097524.3,179887.4,16.2,19.5,10,1,Low,"Mentoring, onboarding refreshers",1.4599136144212488,-1.4942646643727904,False
ac15ff9e,120,20.0,0.16666666666666666,1350844.6666666667,329036.6666666667,18.0,22.166666666666668,6,1,Low,"Mentoring, onboarding refreshers",2.091310986128874,-2.4784442599153325,False
ac376335,74,24.666666666666668,0.0,1455254.6666666667,308674.6666666667,15.0,20.666666666666668,3,1,Low,"Mentoring, onboarding refreshers",3.255384269135902,-3.6027132417472996,False
ac3e254b,302,20.133333333333333,0.0,960693.8,221078.73333333334,13.533333333333333,15.133333333333333,15,2,High,"Retention incentives, high-value leads",-0.5117536858773744,-0.9602702704703446,False
ac9f7073,414,19.714285714285715,0.047619047619047616,866526.0476190476,167182.7619047619,14.761904761904763,16.095238095238095,21,2,High,"Retention incentives, high-value leads",-1.0796543539873138,0.6487775005361872,False
acdb0c76,480,22.857142857142858,0.09523809523809523,1261587.1904761905,252515.80952380953,16.238095238095237,19.142857142857142,21,2,High,"Retention incentives, high-value leads",1.691329961949021,1.0350622633299382,False
ad35e92d,110,22.0,0.0,1202557.8,182388.6,17.0,17.6,5,1,Low,"Mentoring, onboarding refreshers",0.6006068983303922,-2.927616460506854,False
ad540940,430,20.476190476190474,0.14285714285714285,1098840.0476190476,243972.2380952381,15.857142857142858,18.476190476190474,21,2,High,"Retention incentives, high-value leads",0.39648111004117775,0.8573833814970895,False
ad55bf27,398,18.952380952380953,0.047619047619047616,1086357.142857143,228708.85714285713,15.952380952380953,14.666666666666666,21,2,High,"Retention incentives, high-value leads",-0.52437477509767,0.41457791922620557,False
ad927b09,275,13.095238095238095,0.2857142857142857,638763.1904761905,183024.04761904763,15.380952380952381,15.142857142857142,21,0,Mid,"Targeted training, quote-to-sale improvement",-4.0266282370773565,0.30782774356214154,True
adbe5d94,470,22.38095238095238,0.047619047619047616,956084.0952380953,213530.04761904763,17.095238095238095,18.333333333333332,21,2,High,"Retention incentives, high-value leads",0.6587211755401515,1.1025607243215692,False
ae14c4be,471,22.428571428571427,0.047619047619047616,1184624.9047619049,252064.33333333334,15.619047619047619,18.238095238095237,21,2,High,"Retention incentives, high-value leads",1.3960537860827833,0.874918037557624,False
ae4aa5cf,455,21.666666666666668,0.09523809523809523,1052359.4285714286,228344.38095238095,15.047619047619047,19.61904761904762,21,2,High,"Retention incentives, high-value leads",0.8322727981281025,0.9626557542852604,False
aeec664e,415,19.761904761904763,0.09523809523809523,928368.9047619047,204019.2380952381,14.285714285714286,16.952380952380953,21,2,High,"Retention incentives, high-value leads",-0.6616464755601876,0.6609800352246566,False
af1c7a87,376,17.904761904761905,0.19047619047619047,1297596.7142857143,275517.14285714284,15.952380952380953,17.523809523809526,21,2,High,"Retention incentives, high-value leads",0.13260287210908417,0.48298142653840587,False
af45bd51,446,21.238095238095237,0.14285714285714285,985835.4285714285,240555.2380952381,16.142857142857142,19.047619047619047,21,2,High,"Retention incentives, high-value leads",0.42440564631631283,1.0354080502919838,False
afad29ed,70,17.5,0.0,1038456.0,222611.75,16.0,13.75,4,0,Mid,"Targeted training, quote-to-sale improvement",-1.2306959451567006,-3.4644622741590996,False
afb9ab2c,406,19.333333333333332,0.047619047619047616,1004049.0,214617.66666666666,16.0,15.761904761904763,21,2,High,"Retention incentives, high-value leads",-0.49565944033108866,0.5588455454076248,False
aff0c4c3,392,18.666666666666668,0.09523809523809523,950059.8571428572,237807.47619047618,15.333333333333334,15.380952380952381,21,2,High,"Retention incentives, high-value leads",-0.8733564340396514,0.4863732600307836,True
b009bd86,398,18.952380952380953,0.09523809523809523,1037598.5238095238,205237.04761904763,16.38095238095238,17.095238095238095,21,2,High,"Retention incentives, high-value leads",-0.4679535262795569,0.6624770368148084,False
b0142ea6,396,18.857142857142858,0.09523809523809523,939993.2380952381,212166.09523809524,14.952380952380953,16.666666666666668,21,2,High,"Retention incentives, high-value leads",-0.7997473329115532,0.5751930588655704,False
b02dee9c,359,17.095238095238095,0.19047619047619047,675460.4761904762,184136.61904761905,15.285714285714286,15.285714285714286,21,0,Mid,"Targeted training, quote-to-sale improvement",-2.6572248402997927,0.6066869172655052,False
b03b2550,382,25.466666666666665,0.0,1480286.9333333333,350107.0,16.4,20.066666666666666,15,1,Low,"Mentoring, onboarding refreshers",3.993144083366225,-0.49824555004957366,False
b07c503c,441,21.0,0.14285714285714285,1055217.0476190476,242574.38095238095,15.80952380952381,18.428571428571427,21,2,High,"Retention incentives, high-value leads",0.3914086570080427,0.9297086520241712,False
b09baba0,448,21.333333333333332,0.09523809523809523,858322.1428571428,177012.7619047619,14.952380952380953,18.142857142857142,21,2,High,"Retention incentives, high-value leads",-0.40535599362610275,0.9900115948771715,False
b09dd216,427,20.333333333333332,0.09523809523809523,899695.1428571428,217427.19047619047,16.714285714285715,17.19047619047619,21,2,High,"Retention incentives, high-value leads",-0.3342329144307421,0.8830103038616233,False
b0bc7872,274,21.076923076923077,0.15384615384615385,981482.4615384615,186824.0,15.538461538461538,19.0,13,2,High,"Retention incentives, high-value leads",-0.2750697963626273,-0.8139248378699112,False
b0c31563,361,17.19047619047619,0.23809523809523808,788559.2857142857,225594.47619047618,16.19047619047619,17.428571428571427,21,0,Mid,"Targeted training, quote-to-sale improvement",-1.7406117683635112,0.7424086063298054,False
b119ccc5,478,22.761904761904763,0.0,1175248.142857143,236689.09523809524,14.952380952380953,16.761904761904763,21,2,High,"Retention incentives, high-value leads",1.1658405225848487,0.7600401578351585,False
b1730def,385,18.333333333333332,0.09523809523809523,1031172.2857142857,206318.52380952382,15.428571428571429,16.0,21,2,High,"Retention incentives, high-value leads",-0.886666971243898,0.48618133359659577,False
b18f0678,476,22.666666666666668,0.047619047619047616,1087042.8095238095,240197.7142857143,15.285714285714286,18.285714285714285,21,2,High,"Retention incentives, high-value leads",1.1345295607967354,0.9358284011386131,False
b1dc3ef9,461,21.952380952380953,0.14285714285714285,989634.0476190476,203910.33333333334,15.952380952380953,20.761904761904763,21,2,High,"Retention incentives, high-value leads",0.6537607285978095,1.2205278671799231,False
b1e0ad90,430,20.476190476190474,0.09523809523809523,720060.0476190476,152073.04761904763,14.619047619047619,17.476190476190474,21,2,High,"Retention incentives, high-value leads",-1.2548881739168507,0.9283778950321708,False
b1e5f770,424,20.19047619047619,0.047619047619047616,864926.9523809524,202331.2380952381,14.333333333333334,17.285714285714285,21,2,High,"Retention incentives, high-value leads",-0.45362874383782664,0.6895122383188812,False
b1ff85c5,492,23.428571428571427,0.047619047619047616,980334.9047619047,180373.80952380953,16.333333333333332,19.714285714285715,21,2,High,"Retention incentives, high-value leads",0.9362974544078524,1.261701391567093,False
b2d5499f,499,23.761904761904763,0.047619047619047616,1225376.0,236331.52380952382,15.142857142857142,19.80952380952381,21,2,High,"Retention incentives, high-value leads",1.967130783284175,1.0657114889523538,False
b2ee1ee7,141,23.5,0.0,1659018.3333333333,376408.8333333333,14.333333333333334,19.666666666666668,6,1,Low,"Mentoring, onboarding refreshers",3.829659333251625,-3.123607286452508,False
b33fc6cb,409,19.476190476190474,0.14285714285714285,1108076.5238095238,237873.33333333334,15.80952380952381,18.61904761904762,21,2,High,"Retention incentives, high-value leads",0.1787994269932419,0.753049159899217,False
b36727bc,404,19.238095238095237,0.14285714285714285,985740.1904761905,252915.42857142858,16.19047619047619,15.714285714285714,21,2,High,"Retention incentives, high-value leads",-0.6315748356723982,0.651459537909943,False
b40d8f4e,431,20.523809523809526,0.14285714285714285,994174.4761904762,218059.57142857142,16.857142857142858,17.952380952380953,21,2,High,"Retention incentives, high-value leads",-0.10263883907193667,0.9732499879102678,False
b4162b66,161,17.88888888888889,0.1111111111111111,986654.4444444445,248403.77777777778,14.88888888888889,16.77777777777778,9,0,Mid,"Targeted training, quote-to-sale improvement",-0.8247061235337125,-2.1652391997918348,False
b4a65fde,414,19.714285714285715,0.09523809523809523,967669.7142857143,206905.19047619047,15.571428571428571,15.904761904761905,21,2,High,"Retention incentives, high-value leads",-0.7348840148371805,0.669196487312946,False
b4caec29,449,21.38095238095238,0.047619047619047616,1011479.9523809524,251048.52380952382,17.285714285714285,18.61904761904762,21,2,High,"Retention incentives, high-value leads",0.9378632586154263,0.9512266566623574,True
b4d52fea,332,15.80952380952381,0.14285714285714285,770982.1904761905,152162.95238095237,14.857142857142858,14.333333333333334,21,0,Mid,"Targeted training, quote-to-sale improvement",-3.021463969474631,0.3269021012822462,False
b5338672,31,31.0,0.0,2594514.0,715036.0,23.0,27.0,1,1,Low,"Mentoring, onboarding refreshers",11.97798385425742,-4.235695727658223,False
b564e260,430,20.476190476190474,0.09523809523809523,745992.4285714285,161609.04761904763,16.238095238095237,17.428571428571427,21,2,High,"Retention incentives, high-value leads",-1.0611558425708423,1.0057980859667381,False
b5aec5c3,451,21.476190476190474,0.047619047619047616,1044777.5714285715,216938.95238095237,16.857142857142858,17.666666666666668,21,2,High,"Retention incentives, high-value leads",0.528112487531776,0.9172148012977831,False
b5ce8afc,90,15.0,0.16666666666666666,905843.8333333334,246142.16666666666,15.833333333333334,14.0,6,0,Mid,"Targeted training, quote-to-sale improvement",-2.43400977407374,-2.8544343885160566,False
b5db7693,408,19.428571428571427,0.09523809523809523,1164949.0476190476,247810.38095238095,14.714285714285714,17.333333333333332,21,2,High,"Retention incentives, high-value leads",0.23902816091834708,0.5221183242387609,False
b60f9ab3,414,19.714285714285715,0.09523809523809523,936061.9523809524,189338.2857142857,14.476190476190476,16.476190476190474,21,2,High,"Retention incentives, high-value leads",-0.8699027057710496,0.6595752817538376,False
b6418dc2,460,21.904761904761905,0.09523809523809523,1126487.5714285714,270083.2380952381,14.857142857142858,19.095238095238095,21,2,High,"Retention incentives, high-value leads",1.2631015666632357,0.8759701699231838,False
b6e384ce,375,17.857142857142858,0.09523809523809523,1188463.238095238,248092.14285714287,13.952380952380953,15.0,21,2,High,"Retention incentives, high-value leads",-0.5884947024966477,0.18468185424415035,False
b7599490,466,22.19047619047619,0.047619047619047616,1298669.5714285714,312315.4761904762,14.619047619047619,17.904761904761905,21,2,High,"Retention incentives, high-value leads",1.967472603683965,0.6562751692445045,False
b7e290eb,130,18.571428571428573,0.14285714285714285,521309.28571428574,144905.85714285713,16.857142857142858,16.571428571428573,7,0,Mid,"Targeted training, quote-to-sale improvement",-2.657861892897872,-2.1110350195272534,False
b7fc5d61,318,16.736842105263158,0.2631578947368421,795481.3157894737,193407.57894736843,14.736842105263158,18.36842105263158,19,0,Mid,"Targeted training, quote-to-sale improvement",-2.0717671197918683,0.2918087414378764,False
b8241b24,476,22.666666666666668,0.047619047619047616,1226598.4761904762,257478.2857142857,15.666666666666666,18.80952380952381,21,2,High,"Retention incentives, high-value leads",1.7094501569739637,0.9069897936501765,False
b8796e2e,37,18.5,0.0,323040.5,80879.0,14.0,13.0,2,0,Mid,"Targeted training, quote-to-sale improvement",-4.020540532256772,-3.5924879048520224,False
b919eeca,377,17.952380952380953,0.19047619047619047,1013372.7142857143,283373.4761904762,13.19047619047619,18.0,21,2,High,"Retention incentives, high-value leads",-0.4282921423931985,0.44409750004187404,False
b9360919,65,21.666666666666668,0.0,1465184.0,305820.3333333333,12.0,14.333333333333334,3,1,Low,"Mentoring, onboarding refreshers",1.1488531545198903,-4.115819878374327,False
b95013f1,429,20.428571428571427,0.09523809523809523,989140.380952381,227624.57142857142,16.952380952380953,18.761904761904763,21,2,High,"Retention incentives, high-value leads",0.3159580503271124,0.9316534297950223,True
b9a1ddb2,433,20.61904761904762,0.14285714285714285,1170244.4285714286,240879.80952380953,16.857142857142858,18.095238095238095,21,2,High,"Retention incentives, high-value leads",0.5183728963233148,0.8928683560924671,False
b9c2f37a,417,19.857142857142858,0.14285714285714285,1125154.4285714286,260302.2380952381,14.857142857142858,17.476190476190474,21,2,High,"Retention incentives, high-value leads",0.19181315317660638,0.6518073488303517,False
ba63f82c,480,22.857142857142858,0.047619047619047616,917056.8571428572,210685.52380952382,16.0,18.952380952380953,21,2,High,"Retention incentives, high-value leads",0.7410895401859069,1.1342392397000074,False
bb428b4d,431,20.523809523809526,0.09523809523809523,999268.4285714285,229635.38095238095,15.333333333333334,16.904761904761905,21,2,High,"Retention incentives, high-value leads",-0.09834509047870885,0.7508232903500224,False
bbb7ba71,439,20.904761904761905,0.14285714285714285,1086273.3333333333,261014.85714285713,15.476190476190476,19.523809523809526,21,2,High,"Retention incentives, high-value leads",0.8119613162380698,0.9143638027540116,False
bbbcdb24,452,21.523809523809526,0.09523809523809523,1214431.238095238,244186.42857142858,16.571428571428573,19.333333333333332,21,2,High,"Retention incentives, high-value leads",1.2870638179577556,0.9450610771331892,False
bbf9f5fe,189,27.0,0.0,1726315.142857143,320651.4285714286,18.857142857142858,23.285714285714285,7,1,Low,"Mentoring, onboarding refreshers",5.236556991480314,-2.273449742808138,False
bc0e04ce,395,18.80952380952381,0.14285714285714285,1129976.619047619,225663.7142857143,16.952380952380953,16.857142857142858,21,2,High,"Retention incentives, high-value leads",-0.3509553761318519,0.6755249785761696,False
bc3a6272,478,22.761904761904763,0.0,938855.7142857143,196170.19047619047,16.0,17.571428571428573,21,2,High,"Retention incentives, high-value leads",0.5422348801663092,1.0040247545335437,False
